Time,Reading ID#,Humidity%,Temperature,MQ139,TVOC,eCO2,Detector,Status
0:08:08,487,60.5,24.4,188,457,1587,OFF,1
0:08:09,488,60.5,24.4,188,465,1591,OFF,1
0:08:10,489,60.5,24.4,189,464,1573,OFF,1
0:08:11,490,60.5,24.4,189,465,1575,OFF,1
0:08:12,491,60.5,24.4,189,472,1571,OFF,1
0:08:13,492,60.4,24.4,189,463,1579,OFF,1
0:08:14,493,60.4,24.4,189,459,1578,OFF,1
0:08:15,494,60.4,24.4,189,468,1599,OFF,1
0:08:16,495,60.4,24.4,190,463,1591,OFF,1
0:08:17,496,60.4,24.4,189,470,1587,OFF,1
0:08:18,497,60.4,24.4,190,468,1598,OFF,1
0:08:19,498,60.4,24.4,190,473,1596,OFF,1
0:08:20,499,60.4,24.4,190,468,1595,OFF,1
0:08:21,500,60.3,24.4,190,476,1601,OFF,1
0:08:22,501,60.3,24.4,190,476,1617,OFF,1
0:08:23,502,60.3,24.4,190,479,1621,OFF,1
0:08:24,503,60.3,24.4,190,476,1602,OFF,1
0:08:25,504,60.4,24.4,190,475,1616,OFF,1
0:08:26,505,60.4,24.4,190,477,1623,OFF,1
0:08:27,506,60.4,24.5,190,474,1617,OFF,1
0:08:28,507,60.4,24.5,190,474,1607,OFF,1
0:08:29,508,60.4,24.4,190,468,1610,OFF,1
0:08:30,509,60.4,24.4,189,484,1607,OFF,1
0:08:31,510,60.4,24.4,189,474,1605,OFF,1
0:08:32,511,60.4,24.4,190,486,1614,OFF,1
0:08:33,512,60.4,24.4,190,483,1614,OFF,1
0:08:34,513,60.4,24.4,190,488,1607,OFF,1
0:08:35,514,60.4,24.5,190,477,1599,OFF,1
0:08:36,515,60.4,24.5,190,485,1591,OFF,1
0:08:37,516,60.3,24.4,190,488,1611,OFF,1
0:08:38,517,60.3,24.4,190,491,1591,OFF,1
0:08:39,518,60.4,24.5,190,488,1600,OFF,1
0:08:40,519,60.4,24.5,190,475,1596,OFF,1
0:08:41,520,60.3,24.4,190,481,1609,OFF,1
0:08:42,521,60.3,24.4,190,476,1606,OFF,1
0:08:43,522,60.3,24.4,190,491,1618,OFF,1
0:08:44,523,60.3,24.4,190,487,1603,OFF,1
0:08:45,524,60.3,24.4,190,493,1610,OFF,1
0:08:46,525,60.3,24.4,190,482,1611,OFF,1
0:08:47,526,60.4,24.5,190,488,1606,OFF,1
0:08:48,527,60.4,24.5,190,481,1595,OFF,1
0:08:49,528,60.4,24.5,189,489,1607,OFF,1
0:08:50,529,60.3,24.4,190,486,1605,OFF,1
0:08:51,530,60.3,24.4,189,480,1602,OFF,1
0:08:52,531,60.4,24.5,189,480,1582,OFF,1
0:08:53,532,60.4,24.5,189,488,1603,OFF,1
0:08:54,533,60.4,24.4,189,479,1593,OFF,1
0:08:55,534,60.4,24.4,189,484,1591,OFF,1
0:08:56,535,60.5,24.5,189,484,1584,OFF,1
0:08:57,536,60.5,24.5,189,492,1604,OFF,1
0:08:58,537,60.4,24.5,188,488,1587,OFF,1
0:08:59,538,60.4,24.5,189,486,1579,OFF,1
0:09:00,539,60.4,24.5,189,488,1581,OFF,1
0:09:01,540,60.4,24.5,189,483,1593,OFF,1
0:09:02,541,60.4,24.5,188,476,1555,OFF,1
0:09:03,542,60.4,24.5,189,484,1574,OFF,1
0:09:04,543,60.4,24.5,188,476,1554,OFF,1
0:09:05,544,60.4,24.5,188,473,1559,OFF,1
0:09:06,545,60.3,24.5,188,481,1575,OFF,1
0:09:07,546,60.3,24.5,188,475,1577,OFF,1
0:09:08,547,60.3,24.5,188,480,1564,OFF,1
0:09:09,548,60.3,24.5,188,480,1568,OFF,1
0:09:10,549,60.3,24.5,188,483,1570,OFF,1
0:09:11,550,60.3,24.5,188,475,1567,OFF,1
0:09:12,551,60.2,24.4,188,483,1582,OFF,1
0:09:13,552,60.2,24.4,188,486,1579,OFF,1
0:09:14,553,60.3,24.5,188,478,1561,OFF,1
0:09:15,554,60.3,24.5,188,486,1575,OFF,1
0:09:16,555,60.3,24.5,188,478,1581,OFF,1
0:09:17,556,60.3,24.5,188,483,1554,OFF,1
0:09:18,557,60.3,24.5,188,471,1534,OFF,1
0:09:19,558,60.3,24.5,188,478,1536,OFF,1
0:09:20,559,60.2,24.5,188,472,1535,OFF,1
0:09:21,560,60.2,24.5,188,468,1535,OFF,1
0:09:22,561,60.2,24.5,188,471,1532,OFF,1
0:09:23,562,60.2,24.5,188,477,1506,OFF,1
0:09:24,563,60.2,24.5,187,470,1531,OFF,1
0:09:25,564,60.2,24.5,188,464,1530,OFF,1
0:09:26,565,60.2,24.5,188,456,1530,OFF,1
0:09:27,566,60.2,24.5,188,462,1522,OFF,1
0:09:28,567,60.2,24.5,188,465,1541,OFF,1
0:09:29,568,60.2,24.5,188,466,1540,OFF,1
0:09:30,569,60.2,24.5,188,470,1550,OFF,1
0:09:31,570,60.1,24.5,188,469,1542,OFF,1
0:09:32,571,60.1,24.5,189,471,1555,OFF,1
0:09:33,572,60.1,24.5,188,474,1558,OFF,1
0:09:34,573,60.1,24.5,188,478,1565,OFF,1
0:09:35,574,60.1,24.5,189,466,1559,OFF,1
0:09:36,575,60.1,24.5,188,472,1559,OFF,1
0:09:37,576,60.1,24.5,188,478,1563,OFF,1
0:09:38,577,60.1,24.5,189,481,1559,OFF,1
0:09:39,578,60.2,24.5,188,478,1562,OFF,1
0:09:40,579,60.2,24.5,189,486,1581,OFF,1
0:09:41,580,60.2,24.5,188,486,1563,OFF,1
0:09:42,581,60.2,24.5,188,477,1569,OFF,1
0:09:43,582,60.2,24.5,188,481,1564,OFF,1
0:09:44,583,60.2,24.5,188,488,1556,OFF,1
0:09:45,584,60.2,24.5,188,485,1559,OFF,1
0:09:46,585,60.2,24.5,187,489,1549,OFF,1
0:09:47,586,60.2,24.5,188,493,1530,OFF,1
0:09:48,587,60.2,24.5,188,476,1551,OFF,1
0:09:49,588,60.2,24.5,188,475,1555,OFF,1
0:09:50,589,60.2,24.5,188,473,1532,OFF,1
0:09:51,590,60.1,24.5,188,482,1556,OFF,1
0:09:52,591,60.1,24.5,188,477,1546,OFF,1
0:09:53,592,60.1,24.5,188,476,1545,OFF,1
0:09:54,593,60.1,24.5,188,484,1552,OFF,1
0:09:55,594,60.1,24.5,188,470,1549,OFF,1
0:09:56,595,60.1,24.5,188,476,1535,OFF,1
0:09:57,596,60,24.5,188,480,1543,OFF,1
0:09:58,597,60,24.5,188,484,1536,OFF,1
0:09:59,598,60,24.5,188,459,1541,OFF,1
0:10:00,599,60,24.5,188,475,1545,OFF,1
0:10:01,600,60,24.5,188,478,1538,OFF,1
0:10:02,601,60,24.5,188,486,1552,OFF,1
0:10:03,602,60,24.5,188,482,1569,OFF,1
0:10:04,603,60,24.5,188,466,1557,OFF,1
0:10:05,604,60.1,24.5,188,491,1577,OFF,1
0:10:06,605,60.1,24.5,188,482,1574,OFF,1
0:10:07,606,60.1,24.5,189,489,1568,OFF,1
0:10:08,607,60.1,24.5,189,489,1572,OFF,1
0:10:09,608,60.1,24.5,189,498,1564,OFF,1
0:10:10,609,60.1,24.5,188,494,1574,OFF,1
0:10:11,610,60.1,24.5,189,486,1568,OFF,1
0:10:12,611,60.1,24.5,189,488,1572,OFF,1
0:10:13,612,60.1,24.5,188,496,1555,OFF,1
0:10:14,613,60.2,24.5,188,491,1556,OFF,1
0:10:15,614,60.2,24.5,188,498,1551,OFF,1
0:10:16,615,60.2,24.5,189,481,1546,OFF,1
0:10:17,616,60.2,24.5,188,491,1563,OFF,1
0:10:18,617,60.2,24.5,189,486,1555,OFF,1
0:10:19,618,60.2,24.5,189,485,1553,OFF,1
0:10:20,619,60.2,24.5,189,496,1537,OFF,1
0:10:21,620,60.2,24.5,189,491,1553,OFF,1
0:10:22,621,60.1,24.5,188,485,1549,OFF,1
0:10:23,622,60.1,24.5,189,485,1536,OFF,1
0:10:24,623,60.1,24.5,188,488,1553,OFF,1
0:10:25,624,60.1,24.5,188,479,1527,OFF,1
0:10:26,625,60.1,24.5,188,479,1542,OFF,1
0:10:27,626,60.1,24.5,189,491,1542,OFF,1
0:10:28,627,60.1,24.5,189,486,1537,OFF,1
0:10:29,628,60.1,24.5,188,488,1547,OFF,1
0:10:30,629,60,24.5,188,483,1534,OFF,1
0:10:31,630,60,24.5,189,473,1522,OFF,1
0:10:32,631,60,24.5,188,476,1524,OFF,1
0:10:33,632,60,24.5,189,479,1529,OFF,1
0:10:34,633,60,24.5,188,475,1513,OFF,1
0:10:35,634,60,24.5,187,473,1509,OFF,1
0:10:36,635,59.9,24.5,188,475,1519,OFF,1
0:10:37,636,59.9,24.5,187,469,1504,OFF,1
0:10:38,637,59.9,24.5,188,472,1513,OFF,1
0:10:39,638,59.9,24.5,188,465,1510,OFF,1
0:10:40,639,59.9,24.5,188,470,1506,OFF,1
0:10:41,640,59.9,24.5,187,486,1522,OFF,1
0:10:42,641,59.9,24.5,188,479,1513,OFF,1
0:10:43,642,59.9,24.5,188,470,1503,OFF,1
0:10:44,643,59.9,24.5,188,474,1526,OFF,1
0:10:45,644,59.9,24.5,188,470,1518,OFF,1
0:10:46,645,60,24.5,188,476,1537,OFF,1
0:10:47,646,60,24.5,188,482,1527,OFF,1
0:10:48,647,60,24.5,188,482,1545,OFF,1
0:10:49,648,60,24.5,188,487,1535,OFF,1
0:10:50,649,60,24.5,188,489,1539,OFF,1
0:10:51,650,60,24.5,188,486,1540,OFF,1
0:10:52,651,60,24.5,188,486,1545,OFF,1
0:10:53,652,60,24.5,188,476,1532,OFF,1
0:10:54,653,60,24.5,188,485,1523,OFF,1
0:10:55,654,60,24.5,188,486,1520,OFF,1
0:10:56,655,60,24.5,188,479,1533,OFF,1
0:10:57,656,60,24.5,188,481,1530,OFF,1
0:10:58,657,60,24.5,188,483,1520,OFF,1
0:10:59,658,60,24.5,189,483,1508,OFF,1
0:11:00,659,60,24.5,188,481,1518,OFF,1
0:11:01,660,59.9,24.5,189,475,1515,OFF,1
0:11:02,661,59.9,24.5,188,480,1520,OFF,1
0:11:03,662,59.9,24.5,188,473,1507,OFF,1
0:11:04,663,59.9,24.5,189,482,1519,OFF,1
0:11:05,664,59.9,24.5,188,478,1519,OFF,1
0:11:06,665,59.9,24.5,188,466,1501,OFF,1
0:11:07,666,59.9,24.5,188,478,1518,OFF,1
0:11:08,667,59.9,24.5,188,473,1495,OFF,1
0:11:09,668,59.8,24.5,188,480,1509,OFF,1
0:11:10,669,59.8,24.5,189,473,1506,OFF,1
0:11:11,670,59.8,24.5,188,480,1507,OFF,1
0:11:12,671,59.8,24.5,189,481,1503,OFF,1
0:11:13,672,59.8,24.5,189,480,1504,OFF,1
0:11:14,673,59.8,24.5,188,479,1519,OFF,1
0:11:15,674,59.8,24.5,188,481,1520,OFF,1
0:11:16,675,59.8,24.5,188,471,1489,OFF,1
0:11:17,676,59.8,24.5,188,470,1500,OFF,1
0:11:18,677,59.9,24.6,188,469,1492,OFF,1
0:11:19,678,59.9,24.6,188,471,1508,OFF,1
0:11:20,679,59.8,24.5,188,465,1486,OFF,1
0:11:21,680,59.8,24.5,188,470,1483,OFF,1
0:11:22,681,59.8,24.5,188,465,1480,OFF,1
0:11:23,682,59.8,24.5,188,460,1488,OFF,1
0:11:24,683,59.8,24.6,188,465,1493,OFF,1
0:11:25,684,59.8,24.6,189,470,1491,OFF,1
0:11:26,685,59.7,24.5,189,465,1509,OFF,1
0:11:27,686,59.7,24.5,189,466,1509,OFF,1
0:11:28,687,59.7,24.5,189,476,1520,OFF,1
0:11:29,688,59.7,24.5,189,468,1515,OFF,1
0:11:30,689,59.7,24.5,189,472,1521,OFF,1
0:11:31,690,59.7,24.5,189,469,1514,OFF,1
0:11:32,691,59.7,24.5,189,471,1504,OFF,1
0:11:33,692,59.7,24.5,189,464,1506,OFF,1
0:11:34,693,59.7,24.5,189,468,1514,OFF,1
0:11:35,694,59.7,24.5,189,476,1545,OFF,1
0:11:36,695,59.7,24.5,188,478,1533,OFF,1
0:11:37,696,59.7,24.5,189,475,1545,OFF,1
0:11:38,697,59.7,24.5,189,473,1537,OFF,1
0:11:39,698,59.7,24.5,189,479,1550,OFF,1
0:11:40,699,59.7,24.5,189,481,1547,OFF,1
0:11:42,700,59.7,24.5,190,483,1535,OFF,1
0:11:43,701,59.7,24.5,190,485,1559,OFF,1
0:11:44,702,59.7,24.5,190,471,1573,OFF,1
0:11:45,703,59.7,24.5,191,491,1607,OFF,1
0:11:46,704,59.7,24.5,191,489,1615,OFF,1
0:11:47,705,59.7,24.5,191,495,1633,OFF,1
0:11:48,706,59.7,24.5,192,503,1648,OFF,1
0:11:49,707,59.7,24.5,192,504,1673,OFF,1
0:11:50,708,59.7,24.5,193,506,1673,OFF,1
0:11:51,709,59.7,24.5,193,506,1664,OFF,1
0:11:52,710,59.7,24.5,193,516,1664,OFF,1
0:11:53,711,59.7,24.5,193,506,1670,OFF,1
0:11:54,712,59.7,24.5,193,521,1674,OFF,1
0:11:55,713,59.7,24.5,194,514,1676,OFF,1
0:11:56,714,59.7,24.5,194,514,1675,OFF,1
0:11:57,715,59.7,24.5,194,519,1695,OFF,1
0:11:58,716,59.6,24.5,195,516,1684,OFF,1
0:11:59,717,59.6,24.5,195,519,1701,OFF,1
0:12:00,718,59.6,24.5,195,526,1703,OFF,1
0:12:01,719,59.6,24.5,195,523,1711,OFF,1
0:12:02,720,59.7,24.5,196,517,1727,OFF,1
0:12:03,721,59.7,24.5,196,529,1735,OFF,1
0:12:04,722,59.7,24.6,196,533,1732,OFF,1
0:12:05,723,59.7,24.6,197,535,1725,OFF,1
0:12:06,724,59.7,24.5,197,539,1744,OFF,1
0:12:07,725,59.7,24.5,197,548,1720,OFF,1
0:12:08,726,59.7,24.5,197,534,1732,OFF,1
0:12:09,727,59.7,24.5,196,534,1728,OFF,1
0:12:10,728,59.7,24.5,197,531,1722,OFF,1
0:12:11,729,59.7,24.5,197,531,1722,OFF,1
0:12:12,730,59.7,24.5,197,547,1730,OFF,1
0:12:13,731,59.7,24.5,197,546,1713,OFF,1
0:12:14,732,59.7,24.5,197,538,1711,OFF,1
0:12:15,733,59.7,24.5,197,539,1701,OFF,1
0:12:16,734,59.7,24.5,197,542,1710,OFF,1
0:12:17,735,59.7,24.5,197,534,1692,OFF,1
0:12:18,736,59.7,24.5,196,539,1700,OFF,1
0:12:19,737,59.7,24.5,196,539,1712,OFF,1
0:12:20,738,59.7,24.5,197,546,1712,OFF,1
0:12:21,739,59.8,24.6,196,547,1704,OFF,1
0:12:22,740,59.8,24.6,196,535,1699,OFF,1
0:12:23,741,59.8,24.6,196,539,1702,OFF,1
0:12:24,742,59.8,24.6,196,542,1702,OFF,1
0:12:25,743,59.8,24.6,196,533,1700,OFF,1
0:12:26,744,59.8,24.6,196,535,1685,OFF,1
0:12:27,745,59.8,24.6,196,525,1699,OFF,1
0:12:28,746,59.8,24.6,196,522,1687,OFF,1
0:12:29,747,59.8,24.6,196,531,1711,OFF,1
0:12:30,748,59.8,24.6,196,535,1716,OFF,1
0:12:31,749,59.8,24.6,196,538,1730,OFF,1
0:12:32,750,59.8,24.6,196,538,1723,OFF,1
0:12:33,751,59.8,24.6,196,537,1718,OFF,1
0:12:34,752,59.8,24.6,196,546,1719,OFF,1
0:12:35,753,59.8,24.5,196,541,1716,OFF,1
0:12:36,754,59.8,24.5,196,542,1720,OFF,1
0:12:37,755,59.8,24.5,196,539,1722,OFF,1
0:12:38,756,59.8,24.5,196,547,1722,OFF,1
0:12:39,757,59.9,24.6,197,538,1719,OFF,1
0:12:40,758,59.9,24.6,197,551,1738,OFF,1
0:12:41,759,59.9,24.6,197,535,1718,OFF,1
0:12:42,760,59.9,24.6,197,531,1722,OFF,1
0:12:43,761,59.9,24.6,197,534,1716,OFF,1
0:12:44,762,59.9,24.6,196,542,1733,OFF,1
0:12:45,763,59.8,24.6,197,544,1723,OFF,1
0:12:46,764,59.8,24.6,197,536,1731,OFF,1
0:12:47,765,59.7,24.5,197,542,1739,OFF,1
0:12:48,766,59.7,24.5,197,540,1743,OFF,1
0:12:49,767,59.7,24.5,197,551,1748,OFF,1
0:12:50,768,59.7,24.5,197,549,1752,OFF,1
0:12:51,769,59.7,24.5,197,558,1738,OFF,1
0:12:52,770,59.7,24.5,198,552,1745,OFF,1
0:12:53,771,59.8,24.6,198,544,1741,OFF,1
0:12:54,772,59.8,24.6,198,554,1727,OFF,1
0:12:55,773,59.8,24.6,198,556,1729,OFF,1
0:12:56,774,59.8,24.6,198,550,1720,OFF,1
0:12:57,775,59.7,24.5,198,551,1730,OFF,1
0:12:58,776,59.7,24.5,198,551,1727,OFF,1
0:12:59,777,59.7,24.5,198,550,1747,OFF,1
0:13:00,778,59.7,24.5,199,555,1749,OFF,1
0:13:01,779,59.7,24.5,199,559,1760,OFF,1
0:13:02,780,59.7,24.5,199,554,1771,OFF,1
0:13:03,781,59.8,24.6,199,549,1758,OFF,1
0:13:04,782,59.8,24.6,199,561,1756,OFF,1
0:13:05,783,59.8,24.6,200,564,1780,OFF,1
0:13:06,784,59.8,24.6,199,560,1781,OFF,1
0:13:07,785,59.8,24.6,199,559,1777,OFF,1
0:13:08,786,59.8,24.6,199,566,1768,OFF,1
0:13:09,787,59.8,24.5,199,562,1784,OFF,1
0:13:10,788,59.7,24.5,199,558,1772,OFF,1
0:13:11,789,59.7,24.5,199,566,1763,OFF,1
0:13:12,790,59.7,24.5,199,566,1755,OFF,1
0:13:13,791,59.7,24.5,199,561,1764,OFF,1
0:13:14,792,59.8,24.6,199,563,1751,OFF,1
0:13:15,793,59.8,24.6,199,557,1760,OFF,1
0:13:16,794,59.7,24.5,198,562,1747,OFF,1
0:13:17,795,59.7,24.5,198,563,1745,OFF,1
0:13:18,796,59.7,24.5,198,554,1750,OFF,1
0:13:19,797,59.7,24.5,198,555,1747,OFF,1
0:13:20,798,59.7,24.5,199,549,1749,OFF,1
0:13:21,799,59.7,24.5,199,563,1771,OFF,1
0:13:22,800,59.7,24.6,199,555,1772,OFF,1
0:13:23,801,59.7,24.6,200,562,1843,OFF,1
0:13:24,802,59.7,24.6,201,566,1884,OFF,1
0:13:25,803,59.7,24.6,204,579,1938,OFF,1
0:13:26,804,59.7,24.6,206,590,1999,OFF,1
0:13:27,805,59.7,24.6,209,630,2423,OFF,1
0:13:28,806,59.7,24.6,211,664,2693,OFF,1
0:13:29,807,59.7,24.6,209,728,3071,OFF,1
0:13:30,808,59.7,24.6,207,762,3169,OFF,1
0:13:31,809,59.7,24.6,206,805,3073,OFF,1
0:13:32,810,59.7,24.6,205,811,2786,OFF,1
0:13:33,811,59.7,24.6,206,779,2472,OFF,1
0:13:34,812,59.8,24.6,206,755,2288,OFF,1
0:13:35,813,59.8,24.6,207,738,2160,OFF,1
0:13:36,814,59.9,24.6,208,718,2057,OFF,1
0:13:37,815,59.9,24.6,212,681,2012,OFF,1
0:13:38,816,59.9,24.6,216,669,2006,OFF,1
0:13:39,817,59.9,24.6,220,675,2037,OFF,1
0:13:40,818,59.9,24.6,224,688,2116,OFF,1
0:13:41,819,59.9,24.6,226,670,2261,OFF,1
0:13:42,820,59.9,24.6,229,719,2617,OFF,1
0:13:43,821,59.9,24.6,231,758,2936,OFF,1
0:13:44,822,59.8,24.6,233,818,3448,OFF,1
0:13:45,823,59.8,24.6,234,880,3613,OFF,1
0:13:46,824,59.9,24.6,235,924,3674,OFF,1
0:13:47,825,59.9,24.6,235,948,3689,OFF,1
0:13:48,826,59.9,24.6,234,978,3677,OFF,1
0:13:49,827,59.9,24.6,233,997,3610,OFF,1
0:13:50,828,60,24.6,231,986,3417,OFF,1
0:13:51,829,60,24.6,230,998,3390,OFF,1
0:13:52,830,60,24.6,228,981,3134,OFF,1
0:13:53,831,60,24.6,227,971,3056,OFF,1
0:13:54,832,60,24.6,227,959,3017,OFF,1
0:13:55,833,60.1,24.6,227,950,3012,OFF,1
0:13:56,834,60.1,24.6,227,955,3022,OFF,1
0:13:57,835,60.1,24.6,227,923,2987,OFF,1
0:13:58,836,60.1,24.6,226,921,2972,OFF,1
0:13:59,837,60.1,24.6,227,928,2970,OFF,1
0:14:00,838,60.1,24.6,228,910,2958,OFF,1
0:14:01,839,60,24.6,228,911,2970,OFF,1
0:14:02,840,60,24.6,228,918,2948,OFF,1
0:14:03,841,60,24.6,228,916,2948,OFF,1
0:14:04,842,60,24.6,228,916,2985,OFF,1
0:14:05,843,60,24.6,228,920,3004,OFF,1
0:14:06,844,60,24.6,228,918,3019,OFF,1
0:14:07,845,60,24.6,228,931,3046,OFF,1
0:14:08,846,60,24.6,228,939,3053,OFF,1
0:14:09,847,60,24.6,229,928,3039,OFF,1
0:14:10,848,60,24.6,228,935,3022,OFF,1
0:14:11,849,60,24.6,228,952,3017,OFF,1
0:14:12,850,60,24.6,229,929,2995,OFF,1
0:14:13,851,60,24.6,229,933,3004,OFF,1
0:14:14,852,60,24.6,229,922,3004,OFF,1
0:14:15,853,60,24.6,229,930,2980,OFF,1
0:14:16,854,60,24.6,229,936,2992,OFF,1
0:14:17,855,59.9,24.6,229,945,2936,OFF,1
0:14:18,856,59.9,24.6,229,923,2997,OFF,1
0:14:19,857,59.9,24.6,229,927,2941,OFF,1
0:14:20,858,59.9,24.6,229,919,2965,OFF,1
0:14:21,859,59.9,24.6,229,914,2938,OFF,1
0:14:22,860,59.9,24.6,229,923,2965,OFF,1
0:14:23,861,59.9,24.6,229,915,2958,OFF,1
0:14:24,862,59.9,24.6,229,925,2958,OFF,1
0:14:25,863,60,24.6,229,915,2941,OFF,1
0:14:26,864,60,24.6,229,921,2963,OFF,1
0:14:27,865,60,24.6,229,894,2933,OFF,1
0:14:28,866,60,24.6,229,928,2943,OFF,1
0:14:29,867,59.9,24.6,229,913,2941,OFF,1
0:14:30,868,59.9,24.6,229,918,2928,OFF,1
0:14:31,869,59.9,24.6,229,938,2975,OFF,1
0:14:32,870,59.9,24.6,229,932,2958,OFF,1
0:14:33,871,59.9,24.6,229,932,2972,OFF,1
0:14:34,872,59.9,24.6,229,919,2970,OFF,1
0:14:35,873,59.9,24.6,230,924,2982,OFF,1
0:14:36,874,59.9,24.6,230,922,3004,OFF,1
0:14:37,875,59.9,24.6,230,928,3022,OFF,1
0:14:38,876,59.9,24.6,230,920,2997,OFF,1
0:14:39,877,59.9,24.6,230,935,2992,OFF,1
0:14:40,878,59.9,24.6,230,920,3017,OFF,1
0:14:41,879,59.9,24.6,230,924,3004,OFF,1
0:14:42,880,60,24.6,230,923,2997,OFF,1
0:14:43,881,60,24.6,230,932,2987,OFF,1
0:14:44,882,60,24.6,230,933,2992,OFF,1
0:14:45,883,60,24.6,230,940,2965,OFF,1
0:14:46,884,60,24.6,230,913,2985,OFF,1
0:14:47,885,60,24.6,229,941,2982,OFF,1
0:14:48,886,60,24.6,230,939,2982,OFF,1
0:14:49,887,60,24.6,230,927,2938,OFF,1
0:14:50,888,60,24.6,230,920,2972,OFF,1
0:14:51,889,60,24.6,230,932,2933,OFF,1
0:14:52,890,60,24.6,230,940,2950,OFF,1
0:14:53,891,60,24.6,230,927,2953,OFF,1
0:14:54,892,60,24.6,231,931,2958,OFF,1
0:14:55,893,60,24.6,231,935,2943,OFF,1
0:14:56,894,60,24.6,232,946,2972,OFF,1
0:14:57,895,60,24.6,232,947,2975,OFF,1
0:14:58,896,60,24.6,232,940,2968,OFF,1
0:14:59,897,60,24.6,232,948,2953,OFF,1
0:15:00,898,60,24.6,231,936,2970,OFF,1
0:15:01,899,60,24.6,230,944,2955,OFF,1
0:15:02,900,60,24.6,229,949,2938,OFF,1
0:15:03,901,60,24.6,229,931,2923,OFF,1
0:15:04,902,60,24.6,228,953,2943,OFF,1
0:15:05,903,60,24.6,229,923,2943,OFF,1
0:15:06,904,60,24.6,229,930,2938,OFF,1
0:15:07,905,60,24.6,229,939,2938,OFF,1
0:15:08,906,60,24.6,230,935,2938,OFF,1
0:15:09,907,60,24.6,230,946,2955,OFF,1
0:15:10,908,59.9,24.6,230,931,2950,OFF,1
0:15:11,909,59.9,24.6,231,948,2941,OFF,1
0:15:12,910,59.9,24.6,231,945,2921,OFF,1
0:15:13,911,59.9,24.6,232,937,2972,OFF,1
0:15:14,912,59.9,24.6,232,931,2963,OFF,1
0:15:15,913,59.9,24.6,232,933,2960,OFF,1
0:15:16,914,59.9,24.6,231,937,2955,OFF,1
0:15:17,915,59.9,24.6,229,935,2943,OFF,1
0:15:18,916,59.9,24.6,230,937,2950,OFF,1
0:15:19,917,59.9,24.6,229,931,2970,OFF,1
0:15:20,918,59.9,24.6,229,935,3017,OFF,1
0:15:21,919,59.8,24.6,230,947,3002,OFF,1
0:15:22,920,59.8,24.6,230,957,3046,OFF,1
0:15:23,921,59.8,24.6,230,954,3046,OFF,1
0:15:24,922,59.8,24.6,230,959,3161,OFF,1
0:15:25,923,59.8,24.6,231,975,3120,OFF,1
0:15:26,924,59.8,24.6,232,987,3152,OFF,1
0:15:27,925,59.8,24.6,232,995,3206,OFF,1
0:15:28,926,59.8,24.6,232,992,3208,OFF,1
0:15:29,927,59.8,24.6,232,1020,3277,OFF,1
0:15:30,928,59.8,24.6,232,1026,3336,OFF,1
0:15:31,929,59.8,24.6,232,1022,3331,OFF,1
0:15:32,930,59.8,24.6,232,1027,3426,OFF,1
0:15:33,931,59.9,24.7,232,1069,3498,OFF,1
0:15:34,932,59.9,24.7,232,1065,3566,OFF,1
0:15:35,933,59.8,24.6,232,1094,3606,OFF,1
0:15:36,934,59.8,24.6,232,1118,3591,OFF,1
0:15:37,935,59.8,24.6,232,1122,3586,OFF,1
0:15:38,936,59.8,24.6,232,1120,3623,OFF,1
0:15:39,937,59.8,24.6,233,1132,3628,OFF,1
0:15:40,938,59.8,24.6,233,1143,3637,OFF,1
0:15:41,939,59.8,24.6,234,1144,3662,OFF,1
0:15:42,940,59.8,24.6,234,1130,3628,OFF,1
0:15:43,941,59.8,24.6,234,1149,3669,OFF,1
0:15:44,942,59.8,24.6,235,1157,3674,OFF,1
0:15:45,943,59.9,24.7,236,1152,3691,OFF,1
0:15:46,944,59.9,24.7,236,1154,3701,OFF,1
0:15:47,945,59.8,24.6,237,1187,3807,OFF,1
0:15:48,946,59.8,24.6,237,1183,3814,OFF,1
0:15:49,947,59.8,24.6,237,1194,3910,OFF,1
0:15:50,948,59.8,24.6,237,1204,3966,OFF,1
0:15:51,949,59.8,24.6,237,1230,4045,OFF,1
0:15:52,950,59.8,24.6,238,1245,4067,OFF,1
0:15:53,951,59.8,24.6,238,1274,4084,OFF,1
0:15:54,952,59.8,24.6,238,1247,4047,OFF,1
0:15:55,953,59.8,24.6,238,1252,4033,OFF,1
0:15:56,954,59.8,24.6,239,1249,4028,OFF,1
0:15:57,955,59.8,24.6,240,1240,4015,OFF,1
0:15:58,956,59.8,24.6,241,1238,4040,OFF,1
0:15:59,957,59.8,24.6,243,1247,4143,OFF,1
0:16:00,958,59.8,24.6,244,1263,4241,OFF,1
0:16:01,959,59.8,24.6,244,1292,4349,OFF,1
0:16:02,960,59.8,24.6,245,1314,4428,OFF,1
0:16:03,961,59.8,24.6,246,1386,4550,OFF,1
0:16:04,962,59.8,24.6,247,1351,4565,OFF,1
0:16:05,963,59.8,24.6,247,1432,4585,OFF,1
0:16:06,964,59.8,24.7,247,1436,4550,OFF,1
0:16:07,965,59.8,24.7,248,1425,4536,OFF,1
0:16:08,966,59.8,24.7,248,1466,4585,OFF,1
0:16:09,967,59.8,24.7,248,1448,4567,OFF,1
0:16:10,968,59.8,24.7,248,1464,4587,OFF,1
0:16:11,969,59.8,24.7,248,1485,4558,OFF,1
0:16:12,970,59.7,24.6,248,1459,4567,OFF,1
0:16:13,971,59.7,24.6,248,1434,4533,OFF,1
