Time,Reading ID,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status
0:02:14,68,38,22.6,77,28,422,OFF,1
0:02:16,69,38,22.6,78,22,422,OFF,1
0:02:18,70,38,22.6,77,22,423,OFF,1
0:02:20,71,38,22.6,78,24,424,OFF,1
0:02:22,72,38,22.7,77,23,419,OFF,1
0:02:24,73,38,22.6,77,30,426,OFF,1
0:02:26,74,38,22.6,77,24,422,OFF,1
0:02:28,75,38,22.6,78,25,422,OFF,1
0:02:30,76,38,22.6,78,27,429,OFF,1
0:02:32,77,38,22.6,77,24,426,OFF,1
0:02:34,78,38,22.6,78,25,421,OFF,1
0:02:36,79,38,22.6,77,26,418,OFF,1
0:02:38,80,38,22.6,78,24,412,OFF,1
0:02:40,81,38,22.6,78,24,419,OFF,1
0:02:42,82,38,22.6,78,22,422,OFF,1
0:02:44,83,38,22.6,78,27,422,OFF,1
0:02:46,84,38,22.6,77,29,428,OFF,1
0:02:48,85,38.1,22.6,77,26,420,OFF,1
0:02:50,86,38.1,22.6,77,27,422,OFF,1
0:02:52,87,38.1,22.6,77,22,415,OFF,1
0:02:54,88,38.1,22.6,77,23,415,OFF,1
0:02:56,89,38.1,22.6,77,27,427,OFF,1
0:02:58,90,38.1,22.6,77,25,413,OFF,1
0:03:00,91,38.1,22.6,77,25,408,OFF,1
0:03:02,92,38,22.6,77,26,417,OFF,1
0:03:04,93,38,22.6,78,22,415,OFF,1
0:03:06,94,38,22.6,77,22,412,OFF,1
0:03:08,95,38,22.6,77,25,408,OFF,1
0:03:10,96,38,22.6,77,20,405,OFF,1
0:03:12,97,38,22.6,77,16,407,OFF,1
0:03:14,98,38,22.6,78,21,409,OFF,1
0:03:16,99,38,22.6,78,25,411,OFF,1
0:03:18,100,38,22.6,77,24,415,OFF,1
0:03:20,101,38.1,22.6,77,24,415,OFF,1
0:03:22,102,38.1,22.6,78,24,417,OFF,1
0:03:24,103,38.1,22.6,78,24,415,OFF,1
0:03:26,104,38.2,22.6,77,23,422,OFF,1
0:03:28,105,38.2,22.6,78,25,425,OFF,1
0:03:30,106,38.2,22.6,77,24,420,OFF,1
0:03:32,107,38.2,22.6,77,34,429,OFF,1
0:03:34,108,38.2,22.6,78,30,428,OFF,1
0:03:36,109,38.2,22.6,77,30,427,OFF,1
0:03:38,110,38.3,22.6,78,35,424,OFF,1
0:03:40,111,38.3,22.6,77,34,429,OFF,1
0:03:42,112,38.3,22.6,78,36,426,OFF,1
0:03:44,113,38.3,22.6,78,33,426,OFF,1
0:03:46,114,38.3,22.6,78,35,426,OFF,1
0:03:48,115,38.3,22.6,77,37,425,OFF,1
0:03:50,116,38.3,22.6,78,36,421,OFF,1
0:03:52,117,38.3,22.6,78,36,422,OFF,1
0:03:54,118,38.3,22.6,77,36,421,OFF,1
0:03:56,119,38.3,22.6,78,34,414,OFF,1
0:03:58,120,38.3,22.6,77,37,428,OFF,1
0:04:00,121,38.3,22.6,78,34,423,OFF,1
0:04:02,122,38.2,22.6,77,36,422,OFF,1
0:04:04,123,38.2,22.6,78,36,424,OFF,1
0:04:06,124,38.2,22.6,78,39,426,OFF,1
0:04:08,125,38.2,22.6,78,32,423,OFF,1
0:04:10,126,38.3,22.6,77,38,422,OFF,1
0:04:12,127,38.3,22.6,77,35,430,OFF,1
0:04:14,128,38.3,22.6,78,40,430,OFF,1
0:04:16,129,38.3,22.6,78,36,425,OFF,1
0:04:18,130,38.3,22.6,77,40,435,OFF,1
0:04:20,131,38.3,22.6,78,43,432,OFF,1
0:04:22,132,38.3,22.6,78,38,434,OFF,1
0:04:24,133,38.3,22.6,78,41,440,OFF,1
0:04:26,134,38.3,22.6,77,45,434,OFF,1
0:04:28,135,38.3,22.6,78,43,433,OFF,1
0:04:30,136,38.3,22.6,78,43,425,OFF,1
0:04:32,137,38.4,22.6,78,44,432,OFF,1
0:04:34,138,38.3,22.6,78,46,424,OFF,1
0:04:36,139,38.3,22.6,78,40,422,OFF,1
0:04:38,140,38.3,22.6,78,47,428,OFF,1
0:04:40,141,38.3,22.6,78,42,427,OFF,1
0:04:42,142,38.3,22.6,78,45,423,OFF,1
0:04:44,143,38.3,22.6,78,47,436,OFF,1
0:04:46,144,38.3,22.6,78,45,434,OFF,1
0:04:48,145,38.3,22.6,78,45,440,OFF,1
0:04:50,146,38.4,22.6,77,39,425,OFF,1
0:04:52,147,38.4,22.6,77,43,436,OFF,1
0:04:54,148,38.4,22.6,78,51,445,OFF,1
0:04:56,149,38.4,22.6,78,51,442,OFF,1
0:04:58,150,38.4,22.6,78,53,438,OFF,1
0:05:00,151,38.4,22.6,78,48,434,OFF,1
0:05:02,152,38.4,22.6,78,45,425,OFF,1
0:05:04,153,38.4,22.6,78,46,425,OFF,1
0:05:06,154,38.3,22.6,78,48,420,OFF,1
0:05:08,155,38.3,22.6,78,54,424,OFF,1
0:05:10,156,38.3,22.6,78,49,421,OFF,1
0:05:12,157,38.3,22.6,78,50,431,OFF,1
0:05:14,158,38.2,22.6,78,52,439,OFF,1
0:05:16,159,38.2,22.6,78,51,432,OFF,1
0:05:18,160,38.2,22.6,78,51,431,OFF,1
0:05:20,161,38.2,22.6,78,46,432,OFF,1
0:05:22,162,38.2,22.6,78,54,432,OFF,1
0:05:24,163,38.2,22.6,78,48,432,OFF,1
0:05:26,164,38.3,22.6,78,49,436,OFF,1
0:05:28,165,38.3,22.6,78,56,445,OFF,1
0:05:30,166,38.3,22.6,78,51,433,OFF,1
0:05:32,167,38.3,22.6,78,50,433,OFF,1
0:05:34,168,38.3,22.6,78,60,435,OFF,1
0:05:36,169,38.3,22.6,78,50,434,OFF,1
0:05:38,170,38.3,22.6,78,56,433,OFF,1
0:05:40,171,38.3,22.6,78,58,433,OFF,1
0:05:42,172,38.3,22.6,77,50,431,OFF,1
0:05:44,173,38.3,22.6,78,48,428,OFF,1
0:05:46,174,38.3,22.6,78,51,424,OFF,1
0:05:48,175,38.3,22.6,78,53,419,OFF,1
0:05:50,176,38.3,22.6,78,48,427,OFF,1
0:05:52,177,38.3,22.6,78,52,439,OFF,1
0:05:54,178,38.3,22.6,77,57,432,OFF,1
0:05:56,179,38.3,22.6,78,55,432,OFF,1
0:05:58,180,38.3,22.6,78,56,431,OFF,1
0:06:00,181,38.3,22.6,78,54,417,OFF,1
0:06:02,182,38.3,22.6,79,51,428,OFF,1
0:06:04,183,38.3,22.6,78,49,421,OFF,1
0:06:06,184,38.3,22.6,78,50,423,OFF,1
0:06:08,185,38.3,22.6,78,49,424,OFF,1
0:06:10,186,38.3,22.6,77,45,414,OFF,1
0:06:12,187,38.3,22.6,78,48,418,OFF,1
0:06:14,188,38.3,22.6,78,47,429,OFF,1
0:06:16,189,38.3,22.6,78,52,432,OFF,1
0:06:18,190,38.3,22.6,78,47,428,OFF,1
0:06:20,191,38.3,22.6,78,48,425,OFF,1
0:06:22,192,38.3,22.6,78,54,421,OFF,1
0:06:24,193,38.3,22.6,79,48,420,OFF,1
0:06:26,194,38.3,22.6,78,50,420,OFF,1
0:06:28,195,38.4,22.6,78,44,415,OFF,1
0:06:30,196,38.3,22.6,78,44,415,OFF,1
0:06:32,197,38.4,22.6,79,42,420,OFF,1
0:06:34,198,38.4,22.6,78,49,425,OFF,1
0:06:36,199,38.4,22.6,78,51,422,OFF,1
0:06:38,200,38.4,22.6,78,45,422,OFF,1
0:06:40,201,38.4,22.6,78,50,421,OFF,1
0:06:42,202,38.4,22.6,78,50,426,OFF,1
0:06:44,203,38.4,22.6,78,49,419,OFF,1
0:06:46,204,38.4,22.6,78,45,420,OFF,1
0:06:48,205,38.5,22.6,78,48,426,OFF,1
0:06:50,206,38.5,22.6,78,50,426,OFF,1
0:06:52,207,38.5,22.6,78,45,432,OFF,1
0:06:54,208,38.5,22.6,78,50,427,OFF,1
0:06:56,209,38.5,22.6,78,57,428,OFF,1
0:06:58,210,38.5,22.6,78,49,425,OFF,1
0:07:00,211,38.5,22.6,78,56,428,OFF,1
0:07:02,212,38.5,22.6,78,53,432,OFF,1
0:07:04,213,38.5,22.6,78,61,434,OFF,1
0:07:06,214,38.5,22.6,78,52,438,OFF,1
0:07:08,215,38.5,22.6,79,52,428,OFF,1
0:07:10,216,38.5,22.6,78,56,426,OFF,1
0:07:12,217,38.5,22.6,78,54,430,OFF,1
0:07:14,218,38.5,22.6,78,60,441,OFF,1
0:07:16,219,38.5,22.6,78,60,435,OFF,1
0:07:18,220,38.5,22.6,78,57,433,OFF,1
0:07:20,221,38.5,22.6,78,59,432,OFF,1
0:07:22,222,38.5,22.6,79,59,427,OFF,1
0:07:24,223,38.5,22.6,78,60,426,OFF,1
0:07:26,224,38.4,22.6,78,61,432,OFF,1
0:07:28,225,38.4,22.6,78,56,427,OFF,1
0:07:30,226,38.4,22.6,78,61,432,OFF,1
0:07:32,227,38.5,22.7,78,64,433,OFF,1
0:07:34,228,38.5,22.7,78,60,443,OFF,1
0:07:36,229,38.5,22.6,78,60,440,OFF,1
0:07:38,230,38.4,22.6,78,68,436,OFF,1
0:07:40,231,38.4,22.6,79,69,442,OFF,1
0:07:42,232,38.4,22.6,79,66,446,OFF,1
0:07:44,233,38.4,22.6,78,67,450,OFF,1
0:07:46,234,38.5,22.7,78,66,438,OFF,1
0:07:48,235,38.5,22.7,79,66,437,OFF,1
0:07:50,236,38.5,22.7,79,69,444,OFF,1
0:07:52,237,38.4,22.6,78,68,435,OFF,1
0:07:54,238,38.4,22.6,79,70,446,OFF,1
0:07:56,239,38.4,22.6,79,65,436,OFF,1
0:07:58,240,38.5,22.7,79,69,430,OFF,1
0:08:00,241,38.5,22.7,79,75,436,OFF,1
0:08:02,242,38.5,22.7,79,75,441,OFF,1
0:08:04,243,38.5,22.7,79,69,436,OFF,1
0:08:06,244,38.5,22.7,79,73,435,OFF,1
0:08:08,245,38.4,22.7,78,75,444,OFF,1
0:08:10,246,38.4,22.7,79,79,441,OFF,1
0:08:12,247,38.4,22.7,79,73,433,OFF,1
0:08:14,248,38.4,22.7,78,71,442,OFF,1
0:08:16,249,38.4,22.7,79,74,439,OFF,1
0:08:18,250,38.4,22.7,79,73,440,OFF,1
0:08:20,251,38.4,22.7,79,79,444,OFF,1
0:08:22,252,38.4,22.7,79,76,436,OFF,1
0:08:24,253,38.4,22.7,79,75,446,OFF,1
0:08:26,254,38.4,22.7,79,74,436,OFF,1
0:08:28,255,38.4,22.7,79,76,448,OFF,1
0:08:30,256,38.4,22.7,79,80,444,OFF,1
0:08:32,257,38.4,22.7,78,76,437,OFF,1
0:08:34,258,38.4,22.7,79,78,440,OFF,1
0:08:36,259,38.4,22.7,79,76,443,OFF,1
0:08:38,260,38.4,22.7,79,84,440,OFF,1
0:08:40,261,38.4,22.7,79,77,445,OFF,1
0:08:42,262,38.4,22.7,79,80,452,OFF,1
0:08:44,263,38.4,22.7,79,82,448,OFF,1
0:08:46,264,38.4,22.7,79,81,451,OFF,1
0:08:48,265,38.4,22.7,79,86,451,OFF,1
0:08:50,266,38.4,22.7,79,84,451,OFF,1
0:08:52,267,38.4,22.7,79,87,452,OFF,1
0:08:54,268,38.5,22.7,79,83,451,OFF,1
0:08:56,269,38.5,22.7,79,84,456,OFF,1
0:08:58,270,38.5,22.7,78,83,453,OFF,1
0:09:00,271,38.5,22.7,79,91,456,OFF,1
0:09:02,272,38.5,22.7,79,90,452,OFF,1
0:09:04,273,38.5,22.7,79,85,458,OFF,1
0:09:06,274,38.5,22.7,79,91,459,OFF,1
0:09:08,275,38.5,22.7,79,88,460,OFF,1
0:09:10,276,38.5,22.7,79,94,465,OFF,1
0:09:12,277,38.5,22.7,79,92,463,OFF,1
0:09:14,278,38.5,22.7,79,97,460,OFF,1
0:09:16,279,38.5,22.7,79,98,462,OFF,1
0:09:18,280,38.5,22.7,79,102,457,OFF,1
0:09:20,281,38.5,22.7,79,94,447,OFF,1
0:09:22,282,38.5,22.7,79,98,445,OFF,1
0:09:24,283,38.5,22.7,79,97,448,OFF,1
0:09:26,284,38.4,22.7,79,96,455,OFF,1
0:09:28,285,38.5,22.7,79,90,452,OFF,1
0:09:30,286,38.5,22.7,79,94,455,OFF,1
0:09:32,287,38.5,22.7,79,96,452,OFF,1
0:09:34,288,38.5,22.7,79,96,456,OFF,1
0:09:36,289,38.5,22.7,79,95,448,OFF,1
0:09:38,290,38.5,22.7,79,99,458,OFF,1
0:09:40,291,38.5,22.7,79,98,453,OFF,1
0:09:42,292,38.5,22.7,79,100,459,OFF,1
0:09:44,293,38.5,22.7,79,97,453,OFF,1
0:09:46,294,38.5,22.7,79,103,456,OFF,1
0:09:48,295,38.5,22.7,79,96,461,OFF,1
0:09:50,296,38.5,22.7,79,95,450,OFF,1
0:09:52,297,38.5,22.7,79,100,460,OFF,1
0:09:54,298,38.5,22.7,79,101,459,OFF,1
0:09:56,299,38.5,22.7,79,104,459,OFF,1
0:09:58,300,38.5,22.7,79,102,453,OFF,1
0:10:00,301,38.5,22.7,79,103,453,OFF,1
0:10:02,302,38.5,22.7,79,104,454,OFF,1
0:10:04,303,38.5,22.7,79,104,456,OFF,1
0:10:06,304,38.5,22.7,79,103,462,OFF,1
0:10:08,305,38.5,22.7,79,106,465,OFF,1
0:10:10,306,38.5,22.7,79,102,452,OFF,1
0:10:12,307,38.5,22.7,80,103,460,OFF,1
0:10:14,308,38.5,22.7,79,107,463,OFF,1
0:10:16,309,38.5,22.7,79,104,461,OFF,1
0:10:18,310,38.5,22.7,80,105,464,OFF,1
0:10:20,311,38.5,22.7,80,100,453,OFF,1
0:10:22,312,38.5,22.7,79,107,463,OFF,1
0:10:24,313,38.5,22.7,80,98,450,OFF,1
0:10:26,314,38.5,22.7,79,100,460,OFF,1
0:10:28,315,38.5,22.7,79,108,464,OFF,1
0:10:30,316,38.4,22.7,79,111,471,OFF,1
0:10:32,317,38.4,22.7,79,107,462,OFF,1
0:10:34,318,38.5,22.7,79,107,461,OFF,1
0:10:36,319,38.5,22.7,79,110,469,OFF,1
0:10:38,320,38.5,22.7,79,114,475,OFF,1
0:10:40,321,38.4,22.7,79,113,475,OFF,1
0:10:42,322,38.4,22.7,79,109,466,OFF,1
0:10:44,323,38.4,22.7,80,108,467,OFF,1
0:10:46,324,38.4,22.7,79,113,469,OFF,1
0:10:48,325,38.5,22.8,79,108,466,OFF,1
0:10:50,326,38.5,22.8,79,109,460,OFF,1
0:10:52,327,38.5,22.8,79,113,458,OFF,1
0:10:54,328,38.4,22.7,80,109,462,OFF,1
0:10:56,329,38.5,22.8,79,105,461,OFF,1
0:10:58,330,38.4,22.7,79,114,466,OFF,1
0:11:00,331,38.4,22.7,80,113,460,OFF,1
0:11:02,332,38.4,22.7,80,113,462,OFF,1
0:11:04,333,38.4,22.7,79,113,464,OFF,1
0:11:06,334,38.4,22.7,80,112,459,OFF,1
0:11:08,335,38.5,22.8,79,111,457,OFF,1
0:11:10,336,38.5,22.8,79,115,469,OFF,1
0:11:12,337,38.5,22.8,80,113,462,OFF,1
0:11:14,338,38.5,22.8,79,116,463,OFF,1
0:11:16,339,38.5,22.8,80,115,460,OFF,1
0:11:18,340,38.5,22.8,80,111,458,OFF,1
0:11:20,341,38.5,22.8,80,115,452,OFF,1
0:11:22,342,38.5,22.8,79,113,461,OFF,1
0:11:24,343,38.4,22.7,79,117,463,OFF,1
0:11:26,344,38.4,22.8,79,112,462,OFF,1
0:11:28,345,38.4,22.8,80,115,460,OFF,1
0:11:30,346,38.4,22.8,79,115,464,OFF,1
0:11:32,347,38.4,22.8,79,118,457,OFF,1
0:11:34,348,38.4,22.8,80,116,463,OFF,1
0:11:36,349,38.4,22.8,80,111,461,OFF,1
0:11:38,350,38.4,22.8,79,116,465,OFF,1
0:11:40,351,38.4,22.8,80,114,463,OFF,1
0:11:42,352,38.4,22.8,80,118,466,OFF,1
0:11:44,353,38.4,22.8,80,118,463,OFF,1
0:11:46,354,38.4,22.8,79,116,465,OFF,1
0:11:48,355,38.4,22.8,79,116,468,OFF,1
0:11:50,356,38.4,22.8,79,124,466,OFF,1
0:11:52,357,38.4,22.8,80,124,468,OFF,1
0:11:54,358,38.4,22.8,80,119,457,OFF,1
0:11:56,359,38.4,22.8,79,121,473,OFF,1
0:11:58,360,38.4,22.8,80,122,467,OFF,1
0:12:00,361,38.4,22.8,80,122,467,OFF,1
0:12:02,362,38.4,22.8,80,127,467,OFF,1
0:12:04,363,38.4,22.8,80,118,460,OFF,1
0:12:06,364,38.4,22.8,80,124,463,OFF,1
0:12:08,365,38.4,22.8,80,127,466,OFF,1
0:12:10,366,38.4,22.8,80,127,465,OFF,1
0:12:12,367,38.4,22.8,80,125,461,OFF,1
0:12:14,368,38.4,22.8,80,119,471,OFF,1
0:12:16,369,38.4,22.8,80,127,467,OFF,1
0:12:18,370,38.4,22.8,80,129,468,OFF,1
0:12:20,371,38.3,22.8,80,128,473,OFF,1
0:12:22,372,38.3,22.8,80,129,477,OFF,1
0:12:24,373,38.3,22.8,80,133,472,OFF,1
0:12:26,374,38.3,22.8,80,131,474,OFF,1
0:12:28,375,38.3,22.8,80,127,477,OFF,1
0:12:30,376,38.3,22.8,80,130,479,OFF,1
0:12:32,377,38.3,22.8,80,134,478,OFF,1
0:12:34,378,38.3,22.8,80,135,474,OFF,1
0:12:36,379,38.4,22.8,80,133,476,OFF,1
0:12:38,380,38.4,22.8,80,130,478,OFF,1
0:12:40,381,38.4,22.8,80,129,476,OFF,1
0:12:42,382,38.4,22.8,80,136,480,OFF,1
0:12:44,383,38.4,22.8,80,135,477,OFF,1
0:12:46,384,38.4,22.8,80,137,462,OFF,1
0:12:48,385,38.4,22.8,80,132,464,OFF,1
0:12:50,386,38.4,22.8,80,136,469,OFF,1
0:12:52,387,38.4,22.8,80,134,466,OFF,1
0:12:54,388,38.4,22.8,80,133,475,OFF,1
0:12:56,389,38.4,22.8,80,130,476,OFF,1
0:12:58,390,38.4,22.8,80,130,469,OFF,1
0:13:00,391,38.5,22.9,80,131,470,OFF,1
0:13:02,392,38.5,22.8,80,133,476,OFF,1
0:13:04,393,38.5,22.8,80,135,481,OFF,1
0:13:06,394,38.4,22.8,80,139,478,OFF,1
0:13:08,395,38.4,22.8,80,133,473,OFF,1
0:13:10,396,38.4,22.8,80,133,472,OFF,1
0:13:12,397,38.4,22.8,80,135,470,OFF,1
0:13:14,398,38.4,22.8,80,136,470,OFF,1
0:13:16,399,38.4,22.8,80,139,481,OFF,1
0:13:18,400,38.3,22.8,80,137,482,OFF,1
0:13:20,401,38.3,22.8,80,138,472,OFF,1
0:13:22,402,38.3,22.8,80,141,476,OFF,1
0:13:24,403,38.4,22.8,80,140,472,OFF,1
0:13:26,404,38.4,22.8,80,142,478,OFF,1
0:13:28,405,38.4,22.8,80,141,470,OFF,1
0:13:30,406,38.4,22.8,80,138,477,OFF,1
0:13:32,407,38.4,22.8,80,138,474,OFF,1
0:13:34,408,38.4,22.8,80,142,466,OFF,1
0:13:36,409,38.4,22.8,80,141,471,OFF,1
0:13:38,410,38.4,22.8,80,139,471,OFF,1
0:13:40,411,38.4,22.8,80,139,469,OFF,1
0:13:42,412,38.4,22.8,80,133,469,OFF,1
0:13:44,413,38.4,22.8,81,135,467,OFF,1
0:13:46,414,38.4,22.9,80,138,482,OFF,1
0:13:48,415,38.4,22.8,80,138,480,OFF,1
0:13:50,416,38.4,22.8,80,141,477,OFF,1
0:13:52,417,38.4,22.9,80,140,471,OFF,1
0:13:54,418,38.4,22.8,81,138,473,OFF,1
0:13:56,419,38.4,22.9,81,141,472,OFF,1
0:13:58,420,38.4,22.8,80,138,471,OFF,1
0:14:00,421,38.5,22.9,81,135,472,OFF,1
0:14:02,422,38.4,22.8,80,141,469,OFF,1
0:14:04,423,38.4,22.8,80,136,473,OFF,1
0:14:06,424,38.5,22.8,80,138,475,OFF,1
0:14:08,425,38.5,22.9,81,137,470,OFF,1
0:14:10,426,38.5,22.8,80,141,487,OFF,1
0:14:12,427,38.5,22.8,81,137,476,OFF,1
0:14:14,428,38.5,22.8,80,144,471,OFF,1
0:14:16,429,38.4,22.8,80,141,474,OFF,1
0:14:18,430,38.4,22.8,80,138,472,OFF,1
0:14:20,431,38.4,22.8,80,143,470,OFF,1
0:14:22,432,38.5,22.9,80,141,464,OFF,1
0:14:24,433,38.4,22.8,81,144,478,OFF,1
0:14:26,434,38.5,22.9,80,140,470,OFF,1
0:14:28,435,38.5,22.9,80,142,475,OFF,1
0:14:30,436,38.4,22.9,80,140,463,OFF,1
0:14:32,437,38.4,22.9,80,140,470,OFF,1
0:14:34,438,38.4,22.9,80,143,470,OFF,1
0:14:36,439,38.3,22.8,80,134,468,OFF,1
0:14:38,440,38.3,22.8,80,139,464,OFF,1
0:14:40,441,38.4,22.9,80,143,472,OFF,1
0:14:42,442,38.3,22.8,80,144,478,OFF,1
0:14:44,443,38.4,22.9,80,136,464,OFF,1
0:14:46,444,38.3,22.8,80,137,466,OFF,1
0:14:48,445,38.3,22.8,80,136,467,OFF,1
0:14:50,446,38.4,22.9,80,140,468,OFF,1
0:14:52,447,38.4,22.9,80,134,464,OFF,1
0:14:54,448,38.4,22.9,80,136,467,OFF,1
0:14:56,449,38.4,22.8,80,137,464,OFF,1
0:14:58,450,38.4,22.8,80,136,467,OFF,1
0:15:00,451,38.5,22.9,81,132,470,OFF,1
0:15:02,452,38.4,22.8,80,141,471,OFF,1
0:15:04,453,38.5,22.8,81,144,471,OFF,1
0:15:06,454,38.5,22.8,81,142,466,OFF,1
0:15:08,455,38.5,22.8,80,140,466,OFF,1
0:15:10,456,38.5,22.8,81,146,467,OFF,1
0:15:12,457,38.5,22.8,81,145,473,OFF,1
0:15:14,458,38.5,22.8,81,144,468,OFF,1
0:15:16,459,38.5,22.8,80,143,464,OFF,1
0:15:18,460,38.5,22.8,80,144,474,OFF,1
0:15:20,461,38.5,22.8,80,144,473,OFF,1
0:15:22,462,38.5,22.8,80,145,480,OFF,1
0:15:24,463,38.5,22.8,80,145,481,OFF,1
0:15:26,464,38.5,22.9,80,141,466,OFF,1
0:15:28,465,38.5,22.8,81,145,467,OFF,1
0:15:30,466,38.5,22.8,80,143,468,OFF,1
0:15:32,467,38.5,22.8,81,146,471,OFF,1
0:15:34,468,38.5,22.8,81,142,468,OFF,1
0:15:36,469,38.5,22.9,80,145,472,OFF,1
0:15:38,470,38.5,22.8,80,142,473,OFF,1
0:15:40,471,38.4,22.8,81,147,475,OFF,1
0:15:42,472,38.5,22.9,81,144,467,OFF,1
0:15:44,473,38.5,22.8,80,153,472,OFF,1
0:15:46,474,38.5,22.9,81,143,464,OFF,1
0:15:48,475,38.5,22.8,80,145,467,OFF,1
0:15:50,476,38.5,22.8,80,146,465,OFF,1
0:15:52,477,38.4,22.8,80,145,467,OFF,1
0:15:54,478,38.4,22.8,81,150,466,OFF,1
0:15:56,479,38.4,22.8,80,140,460,OFF,1
0:15:58,480,38.4,22.8,80,147,474,OFF,1
0:16:00,481,38.5,22.8,80,142,468,OFF,1
0:16:02,482,38.5,22.8,80,145,466,OFF,1
0:16:04,483,38.5,22.8,80,146,469,OFF,1
0:16:06,484,38.5,22.8,80,147,460,OFF,1
0:16:08,485,38.5,22.8,81,145,467,OFF,1
0:16:10,486,38.5,22.8,81,150,467,OFF,1
0:16:12,487,38.5,22.8,81,143,464,OFF,1
0:16:14,488,38.5,22.8,81,143,462,OFF,1
0:16:16,489,38.5,22.8,81,143,468,OFF,1
0:16:18,490,38.5,22.8,81,149,461,OFF,1
0:16:20,491,38.5,22.8,81,142,457,OFF,1
0:16:22,492,38.5,22.8,81,143,455,OFF,1
0:16:24,493,38.5,22.8,80,146,463,OFF,1
0:16:26,494,38.5,22.8,81,142,459,OFF,1
0:16:28,495,38.5,22.8,80,144,455,OFF,1
0:16:30,496,38.5,22.8,80,141,461,OFF,1
0:16:32,497,38.5,22.9,81,142,460,OFF,1
0:16:34,498,38.5,22.9,81,142,456,OFF,1
0:16:36,499,38.5,22.9,81,146,466,OFF,1
0:16:38,500,38.5,22.9,80,143,457,OFF,1
0:16:40,501,38.5,22.9,80,149,458,OFF,1
