Time,Reading ID,Humidity ,Temperature  , MQ139,  TVOC, eCO2 , Detector,Status
15:09:56,209,61.9,23.4,107,99,480,OFF,0
15:09:57,210,61.9,23.4,107,99,489,OFF,0
15:09:58,211,61.9,23.4,107,97,481,OFF,0
15:09:59,212,62,23.5,106,93,485,OFF,0
15:10:00,213,62,23.5,106,99,480,OFF,0
15:10:01,214,61.9,23.5,106,97,481,OFF,0
15:10:02,215,61.9,23.5,106,95,484,OFF,0
15:10:03,216,61.8,23.5,107,104,489,OFF,1
15:10:04,217,61.8,23.5,107,102,496,OFF,1
15:10:05,218,61.9,23.5,107,102,489,OFF,1
15:10:06,219,61.9,23.5,107,107,495,OFF,1
15:10:07,220,61.9,23.5,107,100,490,OFF,1
15:10:08,221,61.9,23.5,107,100,494,OFF,1
15:10:09,222,61.9,23.4,106,102,489,OFF,1
15:10:10,223,61.9,23.4,107,107,493,OFF,1
15:10:11,224,62,23.5,107,102,488,OFF,1
15:10:12,225,62,23.5,107,106,489,OFF,1
15:10:13,226,62,23.5,107,103,486,OFF,1
15:10:14,227,62,23.5,107,106,495,OFF,1
15:10:15,228,62,23.5,107,105,491,OFF,1
15:10:16,229,62,23.5,107,106,497,OFF,1
15:10:17,230,62.1,23.5,108,105,492,OFF,1
15:10:18,231,62.1,23.5,108,103,506,OFF,1
15:10:19,232,62.1,23.5,107,111,507,OFF,1
15:10:20,233,62.1,23.5,108,113,511,OFF,1
15:10:21,234,62.2,23.5,108,109,511,OFF,1
15:10:22,235,62.2,23.5,108,110,513,OFF,1
15:10:23,236,62.3,23.5,108,110,515,OFF,1
15:10:24,237,62.3,23.5,108,114,520,OFF,1
15:10:25,238,62.3,23.5,108,114,509,OFF,1
15:10:26,239,62.3,23.5,108,114,514,OFF,1
15:10:27,240,62.4,23.5,108,118,511,OFF,1
15:10:28,241,62.4,23.5,108,116,518,OFF,1
15:10:29,242,62.4,23.5,108,115,515,OFF,1
15:10:30,243,62.4,23.5,108,114,512,OFF,1
15:10:31,244,62.4,23.5,108,115,518,OFF,1
15:10:32,245,62.4,23.5,108,119,513,OFF,1
15:10:33,246,62.4,23.5,108,117,514,OFF,1
15:10:34,247,62.4,23.5,108,114,514,OFF,1
15:10:35,248,62.4,23.5,108,115,518,OFF,1
15:10:36,249,62.4,23.5,108,118,506,OFF,1
15:10:37,250,62.3,23.5,108,118,517,OFF,1
15:10:38,251,62.3,23.5,108,124,512,OFF,1
15:10:39,252,62.3,23.5,108,118,513,OFF,1
15:10:40,253,62.3,23.5,108,118,507,OFF,1
15:10:41,254,62.3,23.5,108,122,511,OFF,1
15:10:42,255,62.3,23.5,108,120,513,OFF,1
15:10:43,256,62.3,23.5,108,122,507,OFF,1
15:10:44,257,62.3,23.5,108,120,511,OFF,1
15:10:45,258,62.3,23.5,108,119,513,OFF,1
15:10:46,259,62.3,23.5,108,120,525,OFF,1
15:10:47,260,62.3,23.5,107,127,518,OFF,1
15:10:48,261,62.3,23.6,108,122,516,OFF,1
15:10:49,262,62.3,23.6,108,124,518,OFF,1
15:10:50,263,62.3,23.6,108,121,511,OFF,1
15:10:51,264,62.3,23.6,108,126,518,OFF,1
15:10:52,265,62.3,23.6,109,123,526,OFF,1
15:10:53,266,62.3,23.6,109,122,523,OFF,1
15:10:54,267,62.3,23.5,109,127,528,OFF,1
15:10:55,268,62.3,23.5,109,120,524,OFF,1
15:10:56,269,62.3,23.5,109,128,526,OFF,1
15:10:57,270,62.3,23.5,109,130,528,OFF,1
15:10:58,271,62.2,23.5,109,125,494,OFF,1
15:10:59,272,62.2,23.5,108,129,485,OFF,1
15:11:00,273,62.3,23.6,108,120,477,OFF,1
15:11:01,274,62.3,23.6,107,117,464,OFF,1
15:11:02,275,62.1,23.6,107,121,457,OFF,1
15:11:03,276,62.1,23.6,107,116,461,OFF,1
15:11:04,277,61.9,23.6,107,114,464,OFF,1
15:11:05,278,61.8,23.6,107,117,466,OFF,1
15:11:06,279,61.6,23.6,106,111,458,OFF,1
15:11:07,280,61.5,23.6,106,108,456,OFF,1
15:11:08,281,61.4,23.6,106,114,453,OFF,1
15:11:09,282,61.4,23.6,106,118,449,OFF,1
15:11:10,283,61.3,23.6,106,111,453,OFF,1
15:11:11,284,61.3,23.6,105,110,458,OFF,1
15:11:12,285,61.2,23.6,106,107,453,OFF,1
15:11:13,286,61.2,23.6,106,110,454,OFF,1
15:11:14,287,61.2,23.6,106,106,453,OFF,1
15:11:15,288,61.2,23.6,106,107,456,OFF,1
15:11:16,289,61.2,23.6,107,108,456,OFF,1
15:11:17,290,61.2,23.6,106,110,461,OFF,1
15:11:18,291,61.2,23.6,107,112,470,OFF,1
15:11:19,292,61.2,23.6,107,115,476,OFF,1
15:11:20,293,61.1,23.6,107,113,486,OFF,1
15:11:21,294,61.1,23.6,107,116,489,OFF,1
15:11:22,295,61.1,23.6,107,121,488,OFF,1
15:11:23,296,61.2,23.6,107,117,487,OFF,1
15:11:24,297,61.2,23.6,108,110,489,OFF,1
15:11:25,298,61.3,23.6,107,117,491,OFF,1
15:11:26,299,61.3,23.6,108,123,498,OFF,1
15:11:27,300,61.3,23.6,107,124,493,OFF,1
15:11:28,301,61.3,23.6,108,122,499,OFF,1
15:11:29,302,61.4,23.6,107,117,492,OFF,1
15:11:30,303,61.4,23.6,107,122,502,OFF,1
15:11:31,304,61.4,23.6,108,123,509,OFF,1
15:11:32,305,61.4,23.6,108,125,503,OFF,1
15:11:33,306,61.5,23.6,108,126,505,OFF,1
15:11:34,307,61.5,23.6,108,127,510,OFF,1
15:11:35,308,61.5,23.6,108,131,509,OFF,1
15:11:36,309,61.5,23.6,109,126,510,OFF,1
15:11:37,310,61.6,23.6,109,125,492,OFF,1
15:11:38,311,61.6,23.6,109,120,489,OFF,1
15:11:39,312,61.5,23.6,109,124,480,OFF,1
15:11:40,313,61.5,23.6,109,125,477,OFF,1
15:11:41,314,61.3,23.6,109,124,478,OFF,1
15:11:42,315,61.3,23.6,109,122,482,OFF,1
15:11:43,316,61.2,23.6,108,126,479,OFF,1
15:11:44,317,61.2,23.6,108,123,481,OFF,1
15:11:45,318,61.2,23.6,107,126,471,OFF,1
15:11:46,319,61.2,23.6,107,124,474,OFF,1
15:11:47,320,61.2,23.6,107,121,470,OFF,1
15:11:48,321,61.2,23.6,108,124,469,OFF,1
15:11:49,322,61.1,23.6,107,122,478,OFF,1
15:11:50,323,61.1,23.6,107,126,483,OFF,1
15:11:51,324,61.1,23.6,108,125,494,OFF,1
15:11:52,325,61.1,23.6,108,127,500,OFF,1
15:11:53,326,61.2,23.6,109,124,515,OFF,1
15:11:54,327,61.2,23.6,108,130,519,OFF,1
15:11:55,328,61.3,23.6,109,132,532,OFF,1
